week,tank,trophic.level,power,taxon,group,ind.L,size.um.length.ind
2,14,P,350,Merismopedia,Cyanobacteria,0,3
2,14,P,350,Paramecium,Ciliate,0,120
2,14,P,350,Fischerella,Cyanobacteria,5,80
2,14,P,350,Amoeboid ,Amoeboid,0,3
2,14,P,350,Eunotia,Diatom,0,150
2,14,P,350,Melosira,Diatom,0,40
2,14,P,350,Diatom3,Diatom,0,60
3,14,P,350,Gloeocystis,Chlorophyta,34,23
3,14,P,350,Microcystis,Cyanobacteria,1,3
3,14,P,350,Oscillatoria,Cyanobacteria,5,63
3,14,P,350,Chrysosphaerella,Cryptophyte,0,30
3,14,P,350,Chrysosphaerella,Cryptophyte,0,30
3,14,P,350,Anabaena,Cyanobacteria,0,30
3,14,P,350,Dinobryon,Cryptophyte,0,20
3,14,P,350,Coleosphaerium,Cyanobacteria,0,6
3,14,P,350,Fragilaria,Cryptophyte,1,40
3,14,P,350,Tabellaria,Diatom,0,50
3,14,P,350,Fragilaria,Cryptophyte,0,40
3,14,P,350,Euglenid,Euglenophyta,0,70
3,14,P,350,Arthrodesmus,Chlorophyta,0,30
3,14,P,350,Planktothrix,Cyanobacteria,0,100
3,14,P,350,Phacus,Euglenophyta,0,35
3,14,P,350,Merismopedia,Cyanobacteria,0,3
3,14,P,350,Chroococcus,Cyanobacteria,82,27
3,14,P,350,Chlamydomonas,Chlorophyta,0,10
3,14,P,350,Synechococcus,Cyanobacteria,0,1.5
3,14,P,350,Gymnodinium,Dinoflagelate,0,55
3,14,P,350,Mallomonas,Synurophyta,0,18
3,14,P,350,Merismopedia,Cyanobacteria,0,3
3,14,P,350,Paramecium,Ciliate,0,120
3,14,P,350,Fischerella,Cyanobacteria,0,80
3,14,P,350,Amoeboid ,Amoeboid,0,3
3,14,P,350,Eunotia,Diatom,0,150
3,14,P,350,Melosira,Diatom,0,40
3,14,P,350,Diatom3,Diatom,0,60
7,14,P,350,Gloeocystis,Chlorophyta,22,23
7,14,P,350,Microcystis,Cyanobacteria,0,3
7,14,P,350,Oscillatoria,Cyanobacteria,2,63
7,14,P,350,Chrysosphaerella,Cryptophyte,0,30
7,14,P,350,Chrysosphaerella,Cryptophyte,184,30
7,14,P,350,Anabaena,Cyanobacteria,0,30
7,14,P,350,Dinobryon,Cryptophyte,0,20
7,14,P,350,Coleosphaerium,Cyanobacteria,0,6
7,14,P,350,Fragilaria,Cryptophyte,1,40
7,14,P,350,Tabellaria,Diatom,0,50
7,14,P,350,Fragilaria,Cryptophyte,0,40
7,14,P,350,Euglenid,Euglenophyta,0,70
7,14,P,350,Arthrodesmus,Chlorophyta,0,30
7,14,P,350,Planktothrix,Cyanobacteria,0,100
7,14,P,350,Phacus,Euglenophyta,0,35
7,14,P,350,Merismopedia,Cyanobacteria,0,3
7,14,P,350,Chroococcus,Cyanobacteria,4,27
7,14,P,350,Chlamydomonas,Chlorophyta,0,10
7,14,P,350,Synechococcus,Cyanobacteria,0,1.5
7,14,P,350,Gymnodinium,Dinoflagelate,0,55
7,14,P,350,Mallomonas,Synurophyta,0,18
7,14,P,350,Merismopedia,Cyanobacteria,0,3
7,14,P,350,Paramecium,Ciliate,0,120
7,14,P,350,Fischerella,Cyanobacteria,1,80
7,14,P,350,Amoeboid ,Amoeboid,0,3
7,14,P,350,Eunotia,Diatom,0,150
7,14,P,350,Melosira,Diatom,0,40
7,14,P,350,Diatom3,Diatom,0,60
8,14,P,350,Gloeocystis,Chlorophyta,21,23
8,14,P,350,Microcystis,Cyanobacteria,2,3
8,14,P,350,Oscillatoria,Cyanobacteria,1,63
8,14,P,350,Chrysosphaerella,Cryptophyte,0,30
8,14,P,350,Chrysosphaerella,Cryptophyte,29,30
8,14,P,350,Anabaena,Cyanobacteria,2,30
8,14,P,350,Dinobryon,Cryptophyte,0,20
8,14,P,350,Coleosphaerium,Cyanobacteria,0,6
8,14,P,350,Fragilaria,Cryptophyte,0,40
8,14,P,350,Tabellaria,Diatom,0,50
8,14,P,350,Fragilaria,Cryptophyte,0,40
8,14,P,350,Euglenid,Euglenophyta,0,70
8,14,P,350,Arthrodesmus,Chlorophyta,0,30
8,14,P,350,Planktothrix,Cyanobacteria,0,100
8,14,P,350,Phacus,Euglenophyta,0,35
8,14,P,350,Merismopedia,Cyanobacteria,1,3
8,14,P,350,Chroococcus,Cyanobacteria,6,27
8,14,P,350,Chlamydomonas,Chlorophyta,0,10
8,14,P,350,Synechococcus,Cyanobacteria,0,1.5
8,14,P,350,Gymnodinium,Dinoflagelate,1,55
8,14,P,350,Mallomonas,Synurophyta,0,18
8,14,P,350,Merismopedia,Cyanobacteria,0,3
8,14,P,350,Paramecium,Ciliate,0,120
8,14,P,350,Fischerella,Cyanobacteria,0,80
8,14,P,350,Amoeboid ,Amoeboid,0,3
8,14,P,350,Eunotia,Diatom,0,150
8,14,P,350,Melosira,Diatom,0,40
8,14,P,350,Diatom3,Diatom,0,60
1,1,P,400,Gloeocystis,Chlorophyta,1,23
1,1,P,400,Microcystis,Cyanobacteria,0,3
1,1,P,400,Oscillatoria,Cyanobacteria,3,63
1,1,P,400,Chrysosphaerella,Cryptophyte,0,30
1,1,P,400,Chrysosphaerella,Cryptophyte,1,30
1,1,P,400,Anabaena,Cyanobacteria,0,30
1,1,P,400,Dinobryon,Cryptophyte,0,20
1,1,P,400,Coleosphaerium,Cyanobacteria,0,6
1,1,P,400,Fragilaria,Cryptophyte,3,40
1,1,P,400,Tabellaria,Diatom,0,50
1,1,P,400,Fragilaria,Cryptophyte,2,40
1,1,P,400,Euglenid,Euglenophyta,0,70
1,1,P,400,Arthrodesmus,Chlorophyta,0,30
1,1,P,400,Planktothrix,Cyanobacteria,0,100
1,1,P,400,Phacus,Euglenophyta,0,35
1,1,P,400,Merismopedia,Cyanobacteria,1,3
1,1,P,400,Chroococcus,Cyanobacteria,0,27
1,1,P,400,Chlamydomonas,Chlorophyta,0,10
1,1,P,400,Synechococcus,Cyanobacteria,0,1.5
1,1,P,400,Gymnodinium,Dinoflagelate,0,55
1,1,P,400,Mallomonas,Synurophyta,0,18
1,1,P,400,Merismopedia,Cyanobacteria,0,3
1,1,P,400,Paramecium,Ciliate,0,120
1,1,P,400,Fischerella,Cyanobacteria,0,80
1,1,P,400,Amoeboid ,Amoeboid,0,3
1,1,P,400,Eunotia,Diatom,0,150
1,1,P,400,Melosira,Diatom,0,40
1,1,P,400,Diatom3,Diatom,0,60
2,1,P,400,Gloeocystis,Chlorophyta,8,23
2,1,P,400,Microcystis,Cyanobacteria,0,3
2,1,P,400,Oscillatoria,Cyanobacteria,7,63
2,1,P,400,Chrysosphaerella,Cryptophyte,0,30
2,1,P,400,Chrysosphaerella,Cryptophyte,13,30
2,1,P,400,Anabaena,Cyanobacteria,0,30
2,1,P,400,Dinobryon,Cryptophyte,0,20
2,1,P,400,Coleosphaerium,Cyanobacteria,0,6
2,1,P,400,Fragilaria,Cryptophyte,0,40
2,1,P,400,Tabellaria,Diatom,0,50
2,1,P,400,Fragilaria,Cryptophyte,0,40
2,1,P,400,Euglenid,Euglenophyta,0,70
2,1,P,400,Arthrodesmus,Chlorophyta,0,30
2,1,P,400,Planktothrix,Cyanobacteria,0,100
2,1,P,400,Phacus,Euglenophyta,0,35
2,1,P,400,Merismopedia,Cyanobacteria,0,3
2,1,P,400,Chroococcus,Cyanobacteria,0,27
2,1,P,400,Chlamydomonas,Chlorophyta,0,10
2,1,P,400,Synechococcus,Cyanobacteria,10,1.5
2,1,P,400,Gymnodinium,Dinoflagelate,5,55
2,1,P,400,Mallomonas,Synurophyta,1,18
2,1,P,400,Merismopedia,Cyanobacteria,0,3
2,1,P,400,Paramecium,Ciliate,0,120
2,1,P,400,Fischerella,Cyanobacteria,0,80
2,1,P,400,Amoeboid ,Amoeboid,0,3
2,1,P,400,Eunotia,Diatom,0,150
2,1,P,400,Melosira,Diatom,0,40
2,1,P,400,Diatom3,Diatom,0,60
3,1,P,400,Gloeocystis,Chlorophyta,115,23
3,1,P,400,Microcystis,Cyanobacteria,0,3
3,1,P,400,Oscillatoria,Cyanobacteria,0,63
3,1,P,400,Chrysosphaerella,Cryptophyte,0,30
3,1,P,400,Chrysosphaerella,Cryptophyte,3,30
3,1,P,400,Anabaena,Cyanobacteria,0,30
3,1,P,400,Dinobryon,Cryptophyte,0,20
3,1,P,400,Coleosphaerium,Cyanobacteria,1,6
3,1,P,400,Fragilaria,Cryptophyte,0,40
3,1,P,400,Tabellaria,Diatom,0,50
3,1,P,400,Fragilaria,Cryptophyte,0,40
3,1,P,400,Euglenid,Euglenophyta,0,70
3,1,P,400,Arthrodesmus,Chlorophyta,0,30
3,1,P,400,Planktothrix,Cyanobacteria,0,100
3,1,P,400,Phacus,Euglenophyta,0,35
3,1,P,400,Merismopedia,Cyanobacteria,0,3
3,1,P,400,Chroococcus,Cyanobacteria,70,27
3,1,P,400,Chlamydomonas,Chlorophyta,0,10
3,1,P,400,Synechococcus,Cyanobacteria,0,1.5
3,1,P,400,Gymnodinium,Dinoflagelate,0,55
3,1,P,400,Mallomonas,Synurophyta,0,18
3,1,P,400,Merismopedia,Cyanobacteria,0,3
3,1,P,400,Paramecium,Ciliate,0,120
3,1,P,400,Fischerella,Cyanobacteria,0,80
3,1,P,400,Amoeboid ,Amoeboid,0,3
3,1,P,400,Eunotia,Diatom,0,150
3,1,P,400,Melosira,Diatom,0,40
3,1,P,400,Diatom3,Diatom,0,60
7,1,P,400,Gloeocystis,Chlorophyta,79,23
7,1,P,400,Microcystis,Cyanobacteria,0,3
7,1,P,400,Oscillatoria,Cyanobacteria,2,63
7,1,P,400,Chrysosphaerella,Cryptophyte,1,30
7,1,P,400,Chrysosphaerella,Cryptophyte,54,30
7,1,P,400,Anabaena,Cyanobacteria,0,30
7,1,P,400,Dinobryon,Cryptophyte,0,20
7,1,P,400,Coleosphaerium,Cyanobacteria,0,6
7,1,P,400,Fragilaria,Cryptophyte,0,40
7,1,P,400,Tabellaria,Diatom,0,50
7,1,P,400,Fragilaria,Cryptophyte,1,40
7,1,P,400,Euglenid,Euglenophyta,0,70
7,1,P,400,Arthrodesmus,Chlorophyta,0,30
7,1,P,400,Planktothrix,Cyanobacteria,0,100
7,1,P,400,Phacus,Euglenophyta,0,35
7,1,P,400,Merismopedia,Cyanobacteria,0,3
7,1,P,400,Chroococcus,Cyanobacteria,92,27
7,1,P,400,Chlamydomonas,Chlorophyta,0,10
7,1,P,400,Synechococcus,Cyanobacteria,0,1.5
7,1,P,400,Gymnodinium,Dinoflagelate,0,55
7,1,P,400,Mallomonas,Synurophyta,3,18
7,1,P,400,Merismopedia,Cyanobacteria,0,3
7,1,P,400,Paramecium,Ciliate,0,120
7,1,P,400,Fischerella,Cyanobacteria,2,80
7,1,P,400,Amoeboid ,Amoeboid,0,3
7,1,P,400,Eunotia,Diatom,0,150
7,1,P,400,Melosira,Diatom,0,40
7,1,P,400,Diatom3,Diatom,0,60
8,1,P,400,Gloeocystis,Chlorophyta,254,23
8,1,P,400,Microcystis,Cyanobacteria,5,3
8,1,P,400,Oscillatoria,Cyanobacteria,3,63
8,1,P,400,Chrysosphaerella,Cryptophyte,0,30
8,1,P,400,Chrysosphaerella,Cryptophyte,0,30
8,1,P,400,Anabaena,Cyanobacteria,0,30
8,1,P,400,Dinobryon,Cryptophyte,0,20
8,1,P,400,Coleosphaerium,Cyanobacteria,0,6
8,1,P,400,Fragilaria,Cryptophyte,0,40
8,1,P,400,Tabellaria,Diatom,0,50
8,1,P,400,Fragilaria,Cryptophyte,0,40
8,1,P,400,Euglenid,Euglenophyta,0,70
8,1,P,400,Arthrodesmus,Chlorophyta,0,30
8,1,P,400,Planktothrix,Cyanobacteria,0,100
8,1,P,400,Phacus,Euglenophyta,0,35
8,1,P,400,Merismopedia,Cyanobacteria,0,3
8,1,P,400,Chroococcus,Cyanobacteria,0,27
8,1,P,400,Chlamydomonas,Chlorophyta,0,10
8,1,P,400,Synechococcus,Cyanobacteria,0,1.5
8,1,P,400,Gymnodinium,Dinoflagelate,0,55
8,1,P,400,Mallomonas,Synurophyta,0,18
8,1,P,400,Merismopedia,Cyanobacteria,0,3
8,1,P,400,Paramecium,Ciliate,0,120
8,1,P,400,Fischerella,Cyanobacteria,0,80
8,1,P,400,Amoeboid ,Amoeboid,0,3
8,1,P,400,Eunotia,Diatom,0,150
8,1,P,400,Melosira,Diatom,0,40
8,1,P,400,Diatom3,Diatom,0,60
1,8,P,450,Gloeocystis,Chlorophyta,0,23
1,8,P,450,Microcystis,Cyanobacteria,0,3
1,8,P,450,Oscillatoria,Cyanobacteria,3,63
1,8,P,450,Chrysosphaerella,Cryptophyte,0,30
1,8,P,450,Chrysosphaerella,Cryptophyte,0,30
1,8,P,450,Anabaena,Cyanobacteria,0,30
1,8,P,450,Dinobryon,Cryptophyte,0,20
1,8,P,450,Coleosphaerium,Cyanobacteria,1,6
1,8,P,450,Fragilaria,Cryptophyte,0,40
1,8,P,450,Tabellaria,Diatom,0,50
1,8,P,450,Fragilaria,Cryptophyte,0,40
1,8,P,450,Euglenid,Euglenophyta,0,70
1,8,P,450,Arthrodesmus,Chlorophyta,0,30
1,8,P,450,Planktothrix,Cyanobacteria,0,100
1,8,P,450,Phacus,Euglenophyta,0,35
1,8,P,450,Merismopedia,Cyanobacteria,0,3
1,8,P,450,Chroococcus,Cyanobacteria,0,27
1,8,P,450,Chlamydomonas,Chlorophyta,0,10
1,8,P,450,Synechococcus,Cyanobacteria,15,1.5
1,8,P,450,Gymnodinium,Dinoflagelate,0,55
1,8,P,450,Mallomonas,Synurophyta,0,18
1,8,P,450,Merismopedia,Cyanobacteria,0,3
1,8,P,450,Paramecium,Ciliate,0,120
1,8,P,450,Fischerella,Cyanobacteria,0,80
1,8,P,450,Amoeboid ,Amoeboid,0,3
1,8,P,450,Eunotia,Diatom,1,150
1,8,P,450,Melosira,Diatom,0,40
1,8,P,450,Diatom3,Diatom,1,60
2,8,P,450,Gloeocystis,Chlorophyta,0,23
2,8,P,450,Microcystis,Cyanobacteria,12,3
2,8,P,450,Oscillatoria,Cyanobacteria,6,63
2,8,P,450,Chrysosphaerella,Cryptophyte,0,30
2,8,P,450,Chrysosphaerella,Cryptophyte,0,30
2,8,P,450,Anabaena,Cyanobacteria,0,30
2,8,P,450,Dinobryon,Cryptophyte,0,20
2,8,P,450,Coleosphaerium,Cyanobacteria,1,6
2,8,P,450,Fragilaria,Cryptophyte,0,40
2,8,P,450,Tabellaria,Diatom,0,50
2,8,P,450,Fragilaria,Cryptophyte,0,40
2,8,P,450,Euglenid,Euglenophyta,0,70
2,8,P,450,Arthrodesmus,Chlorophyta,0,30
2,8,P,450,Planktothrix,Cyanobacteria,0,100
2,8,P,450,Phacus,Euglenophyta,0,35
2,8,P,450,Merismopedia,Cyanobacteria,0,3
2,8,P,450,Chroococcus,Cyanobacteria,10,27
2,8,P,450,Chlamydomonas,Chlorophyta,0,10
2,8,P,450,Synechococcus,Cyanobacteria,0,1.5
2,8,P,450,Gymnodinium,Dinoflagelate,6,55
2,8,P,450,Mallomonas,Synurophyta,0,18
2,8,P,450,Merismopedia,Cyanobacteria,0,3
2,8,P,450,Paramecium,Ciliate,0,120
2,8,P,450,Fischerella,Cyanobacteria,0,80
2,8,P,450,Amoeboid ,Amoeboid,0,3
2,8,P,450,Eunotia,Diatom,1,150
2,8,P,450,Melosira,Diatom,6,40
2,8,P,450,Diatom3,Diatom,1,60
3,8,P,450,Gloeocystis,Chlorophyta,9,23
3,8,P,450,Microcystis,Cyanobacteria,1,3
3,8,P,450,Oscillatoria,Cyanobacteria,1,63
3,8,P,450,Chrysosphaerella,Cryptophyte,0,30
3,8,P,450,Chrysosphaerella,Cryptophyte,0,30
3,8,P,450,Anabaena,Cyanobacteria,0,30
3,8,P,450,Dinobryon,Cryptophyte,0,20
3,8,P,450,Coleosphaerium,Cyanobacteria,2,6
3,8,P,450,Fragilaria,Cryptophyte,0,40
3,8,P,450,Tabellaria,Diatom,0,50
3,8,P,450,Fragilaria,Cryptophyte,0,40
3,8,P,450,Euglenid,Euglenophyta,0,70
3,8,P,450,Arthrodesmus,Chlorophyta,0,30
3,8,P,450,Planktothrix,Cyanobacteria,0,100
3,8,P,450,Phacus,Euglenophyta,0,35
3,8,P,450,Merismopedia,Cyanobacteria,0,3
3,8,P,450,Chroococcus,Cyanobacteria,377,27
3,8,P,450,Chlamydomonas,Chlorophyta,0,10
3,8,P,450,Synechococcus,Cyanobacteria,0,1.5
3,8,P,450,Gymnodinium,Dinoflagelate,1,55
3,8,P,450,Mallomonas,Synurophyta,0,18
3,8,P,450,Merismopedia,Cyanobacteria,0,3
3,8,P,450,Paramecium,Ciliate,0,120
3,8,P,450,Fischerella,Cyanobacteria,0,80
3,8,P,450,Amoeboid ,Amoeboid,0,3
3,8,P,450,Eunotia,Diatom,0,150
3,8,P,450,Melosira,Diatom,0,40
3,8,P,450,Diatom3,Diatom,0,60
7,8,P,450,Gloeocystis,Chlorophyta,18,23
7,8,P,450,Microcystis,Cyanobacteria,0,3
7,8,P,450,Oscillatoria,Cyanobacteria,3,63
7,8,P,450,Chrysosphaerella,Cryptophyte,0,30
7,8,P,450,Chrysosphaerella,Cryptophyte,2,30
7,8,P,450,Anabaena,Cyanobacteria,0,30
7,8,P,450,Dinobryon,Cryptophyte,0,20
7,8,P,450,Coleosphaerium,Cyanobacteria,0,6
7,8,P,450,Fragilaria,Cryptophyte,0,40
7,8,P,450,Tabellaria,Diatom,0,50
7,8,P,450,Fragilaria,Cryptophyte,0,40
7,8,P,450,Euglenid,Euglenophyta,0,70
7,8,P,450,Arthrodesmus,Chlorophyta,0,30
7,8,P,450,Planktothrix,Cyanobacteria,0,100
7,8,P,450,Phacus,Euglenophyta,0,35
7,8,P,450,Merismopedia,Cyanobacteria,0,3
7,8,P,450,Chroococcus,Cyanobacteria,6,27
7,8,P,450,Chlamydomonas,Chlorophyta,0,10
7,8,P,450,Synechococcus,Cyanobacteria,186,1.5
7,8,P,450,Gymnodinium,Dinoflagelate,0,55
7,8,P,450,Mallomonas,Synurophyta,0,18
7,8,P,450,Merismopedia,Cyanobacteria,0,3
7,8,P,450,Paramecium,Ciliate,0,120
7,8,P,450,Fischerella,Cyanobacteria,0,80
7,8,P,450,Amoeboid ,Amoeboid,1,3
7,8,P,450,Eunotia,Diatom,0,150
7,8,P,450,Melosira,Diatom,1,40
7,8,P,450,Diatom3,Diatom,0,60
8,8,P,450,Gloeocystis,Chlorophyta,0,23
8,8,P,450,Microcystis,Cyanobacteria,0,3
8,8,P,450,Oscillatoria,Cyanobacteria,12,63
8,8,P,450,Chrysosphaerella,Cryptophyte,1,30
8,8,P,450,Chrysosphaerella,Cryptophyte,6,30
8,8,P,450,Anabaena,Cyanobacteria,0,30
8,8,P,450,Dinobryon,Cryptophyte,0,20
8,8,P,450,Coleosphaerium,Cyanobacteria,0,6
8,8,P,450,Fragilaria,Cryptophyte,20,40
8,8,P,450,Tabellaria,Diatom,0,50
8,8,P,450,Fragilaria,Cryptophyte,0,40
8,8,P,450,Euglenid,Euglenophyta,1,70
8,8,P,450,Arthrodesmus,Chlorophyta,0,30
8,8,P,450,Planktothrix,Cyanobacteria,2,100
8,8,P,450,Phacus,Euglenophyta,0,35
8,8,P,450,Merismopedia,Cyanobacteria,0,3
8,8,P,450,Chroococcus,Cyanobacteria,0,27
8,8,P,450,Chlamydomonas,Chlorophyta,0,10
8,8,P,450,Synechococcus,Cyanobacteria,0,1.5
8,8,P,450,Gymnodinium,Dinoflagelate,0,55
8,8,P,450,Mallomonas,Synurophyta,0,18
8,8,P,450,Merismopedia,Cyanobacteria,0,3
8,8,P,450,Paramecium,Ciliate,0,120
8,8,P,450,Fischerella,Cyanobacteria,0,80
8,8,P,450,Amoeboid ,Amoeboid,0,3
8,8,P,450,Eunotia,Diatom,0,150
8,8,P,450,Melosira,Diatom,0,40
8,8,P,450,Diatom3,Diatom,0,60
1,11,PZ,0,Gloeocystis,Chlorophyta,0,23
1,11,PZ,0,Microcystis,Cyanobacteria,1,3
1,11,PZ,0,Oscillatoria,Cyanobacteria,0,63
1,11,PZ,0,Chrysosphaerella,Cryptophyte,0,30
1,11,PZ,0,Chrysosphaerella,Cryptophyte,0,30
1,11,PZ,0,Anabaena,Cyanobacteria,0,30
1,11,PZ,0,Dinobryon,Cryptophyte,0,20
1,11,PZ,0,Coleosphaerium,Cyanobacteria,0,6
1,11,PZ,0,Fragilaria,Cryptophyte,0,40
1,11,PZ,0,Tabellaria,Diatom,0,50
1,11,PZ,0,Fragilaria,Cryptophyte,1,40
1,11,PZ,0,Euglenid,Euglenophyta,0,70
1,11,PZ,0,Arthrodesmus,Chlorophyta,0,30
1,11,PZ,0,Planktothrix,Cyanobacteria,0,100
1,11,PZ,0,Phacus,Euglenophyta,0,35
1,11,PZ,0,Merismopedia,Cyanobacteria,0,3
1,11,PZ,0,Chroococcus,Cyanobacteria,0,27
1,11,PZ,0,Chlamydomonas,Chlorophyta,0,10
1,11,PZ,0,Synechococcus,Cyanobacteria,7,1.5
1,11,PZ,0,Gymnodinium,Dinoflagelate,0,55
1,11,PZ,0,Mallomonas,Synurophyta,0,18
1,11,PZ,0,Merismopedia,Cyanobacteria,0,3
1,11,PZ,0,Paramecium,Ciliate,0,120
1,11,PZ,0,Fischerella,Cyanobacteria,0,80
1,11,PZ,0,Amoeboid ,Amoeboid,0,3
1,11,PZ,0,Eunotia,Diatom,0,150
1,11,PZ,0,Melosira,Diatom,0,40
1,11,PZ,0,Diatom3,Diatom,0,60
2,11,PZ,0,Gloeocystis,Chlorophyta,1,23
2,11,PZ,0,Microcystis,Cyanobacteria,0,3
2,11,PZ,0,Oscillatoria,Cyanobacteria,0,63
2,11,PZ,0,Chrysosphaerella,Cryptophyte,1,30
2,11,PZ,0,Chrysosphaerella,Cryptophyte,5,30
2,11,PZ,0,Anabaena,Cyanobacteria,0,30
2,11,PZ,0,Dinobryon,Cryptophyte,0,20
2,11,PZ,0,Coleosphaerium,Cyanobacteria,1,6
2,11,PZ,0,Fragilaria,Cryptophyte,0,40
2,11,PZ,0,Tabellaria,Diatom,0,50
2,11,PZ,0,Fragilaria,Cryptophyte,2,40
2,11,PZ,0,Euglenid,Euglenophyta,0,70
2,11,PZ,0,Arthrodesmus,Chlorophyta,0,30
2,11,PZ,0,Planktothrix,Cyanobacteria,0,100
2,11,PZ,0,Phacus,Euglenophyta,0,35
2,11,PZ,0,Merismopedia,Cyanobacteria,0,3
2,11,PZ,0,Chroococcus,Cyanobacteria,2,27
2,11,PZ,0,Chlamydomonas,Chlorophyta,0,10
2,11,PZ,0,Synechococcus,Cyanobacteria,0,1.5
2,11,PZ,0,Gymnodinium,Dinoflagelate,1,55
2,11,PZ,0,Mallomonas,Synurophyta,0,18
2,11,PZ,0,Merismopedia,Cyanobacteria,0,3
2,11,PZ,0,Paramecium,Ciliate,0,120
2,11,PZ,0,Fischerella,Cyanobacteria,0,80
2,11,PZ,0,Amoeboid ,Amoeboid,0,3
2,11,PZ,0,Eunotia,Diatom,0,150
2,11,PZ,0,Melosira,Diatom,0,40
2,11,PZ,0,Diatom3,Diatom,0,60
3,11,PZ,0,Gloeocystis,Chlorophyta,29,23
3,11,PZ,0,Microcystis,Cyanobacteria,0,3
3,11,PZ,0,Oscillatoria,Cyanobacteria,0,63
3,11,PZ,0,Chrysosphaerella,Cryptophyte,1,30
3,11,PZ,0,Chrysosphaerella,Cryptophyte,18,30
3,11,PZ,0,Anabaena,Cyanobacteria,0,30
3,11,PZ,0,Dinobryon,Cryptophyte,0,20
3,11,PZ,0,Coleosphaerium,Cyanobacteria,0,6
3,11,PZ,0,Fragilaria,Cryptophyte,0,40
3,11,PZ,0,Tabellaria,Diatom,0,50
3,11,PZ,0,Fragilaria,Cryptophyte,0,40
3,11,PZ,0,Euglenid,Euglenophyta,0,70
3,11,PZ,0,Arthrodesmus,Chlorophyta,0,30
3,11,PZ,0,Planktothrix,Cyanobacteria,0,100
3,11,PZ,0,Phacus,Euglenophyta,0,35
3,11,PZ,0,Merismopedia,Cyanobacteria,0,3
3,11,PZ,0,Chroococcus,Cyanobacteria,44,27
3,11,PZ,0,Chlamydomonas,Chlorophyta,0,10
3,11,PZ,0,Synechococcus,Cyanobacteria,0,1.5
3,11,PZ,0,Gymnodinium,Dinoflagelate,0,55
3,11,PZ,0,Mallomonas,Synurophyta,3,18
3,11,PZ,0,Merismopedia,Cyanobacteria,0,3
3,11,PZ,0,Paramecium,Ciliate,0,120
3,11,PZ,0,Fischerella,Cyanobacteria,0,80
3,11,PZ,0,Amoeboid ,Amoeboid,0,3
3,11,PZ,0,Eunotia,Diatom,0,150
3,11,PZ,0,Melosira,Diatom,0,40
3,11,PZ,0,Diatom3,Diatom,0,60
7,11,PZ,0,Gloeocystis,Chlorophyta,119,23
7,11,PZ,0,Microcystis,Cyanobacteria,0,3
7,11,PZ,0,Oscillatoria,Cyanobacteria,0,63
7,11,PZ,0,Chrysosphaerella,Cryptophyte,1,30
7,11,PZ,0,Chrysosphaerella,Cryptophyte,6,30
7,11,PZ,0,Anabaena,Cyanobacteria,0,30
7,11,PZ,0,Dinobryon,Cryptophyte,0,20
7,11,PZ,0,Coleosphaerium,Cyanobacteria,0,6
7,11,PZ,0,Fragilaria,Cryptophyte,0,40
7,11,PZ,0,Tabellaria,Diatom,0,50
7,11,PZ,0,Fragilaria,Cryptophyte,0,40
7,11,PZ,0,Euglenid,Euglenophyta,0,70
7,11,PZ,0,Arthrodesmus,Chlorophyta,0,30
7,11,PZ,0,Planktothrix,Cyanobacteria,0,100
7,11,PZ,0,Phacus,Euglenophyta,0,35
7,11,PZ,0,Merismopedia,Cyanobacteria,0,3
7,11,PZ,0,Chroococcus,Cyanobacteria,0,27
7,11,PZ,0,Chlamydomonas,Chlorophyta,0,10
7,11,PZ,0,Synechococcus,Cyanobacteria,17,1.5
7,11,PZ,0,Gymnodinium,Dinoflagelate,0,55
7,11,PZ,0,Mallomonas,Synurophyta,6,18
7,11,PZ,0,Merismopedia,Cyanobacteria,0,3
7,11,PZ,0,Paramecium,Ciliate,0,120
7,11,PZ,0,Fischerella,Cyanobacteria,1,80
7,11,PZ,0,Amoeboid ,Amoeboid,0,3
7,11,PZ,0,Eunotia,Diatom,0,150
7,11,PZ,0,Melosira,Diatom,0,40
7,11,PZ,0,Diatom3,Diatom,0,60
8,11,PZ,0,Gloeocystis,Chlorophyta,142,23
8,11,PZ,0,Microcystis,Cyanobacteria,12,3
8,11,PZ,0,Oscillatoria,Cyanobacteria,1,63
8,11,PZ,0,Chrysosphaerella,Cryptophyte,1,30
8,11,PZ,0,Chrysosphaerella,Cryptophyte,1,30
8,11,PZ,0,Anabaena,Cyanobacteria,9,30
8,11,PZ,0,Dinobryon,Cryptophyte,0,20
8,11,PZ,0,Coleosphaerium,Cyanobacteria,9,6
8,11,PZ,0,Fragilaria,Cryptophyte,10,40
8,11,PZ,0,Tabellaria,Diatom,0,50
8,11,PZ,0,Fragilaria,Cryptophyte,0,40
8,11,PZ,0,Euglenid,Euglenophyta,0,70
8,11,PZ,0,Arthrodesmus,Chlorophyta,0,30
8,11,PZ,0,Planktothrix,Cyanobacteria,0,100
8,11,PZ,0,Phacus,Euglenophyta,0,35
8,11,PZ,0,Merismopedia,Cyanobacteria,6,3
8,11,PZ,0,Chroococcus,Cyanobacteria,8,27
8,11,PZ,0,Chlamydomonas,Chlorophyta,0,10
8,11,PZ,0,Synechococcus,Cyanobacteria,0,1.5
8,11,PZ,0,Gymnodinium,Dinoflagelate,0,55
8,11,PZ,0,Mallomonas,Synurophyta,0,18
8,11,PZ,0,Merismopedia,Cyanobacteria,0,3
8,11,PZ,0,Paramecium,Ciliate,0,120
