date,julian day ,tank,temp,treatment,species,stage,stage,sex,Skaltenteile,Verg,comments,size in cm
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,3.2,6.0,,0.544
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,3.0,6.0,,0.510
21/8/12,234,19,150,PP+Z,cyclopoid,adult,,female,3.3,6.0,w/ eggs,0.561
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,2.7,6.0,,0.459
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,3.6,6.0,,0.612
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,3.0,6.0,,0.510
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,3.3,6.0,,0.561
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,3.2,6.0,,0.544
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,2.9,6.0,,0.493
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,3.5,6.0,,0.595
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,3.5,6.0,,0.595
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,2.9,6.0,,0.493
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,3.1,6.0,,0.527
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,3.1,6.0,,0.527
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,3.6,6.0,,0.612
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,3.5,6.0,,0.595
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,3.6,6.0,,0.612
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,3.5,6.0,,0.595
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,3.4,6.0,,0.578
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,3.8,6.0,,0.646
21/8/12,234,19,150,PP+Z,cyclopoid,,4B4S,,3.9,6.0,,0.663
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,19,150,PP+Z,Daphnia,mature,,,8.1,6.0,,1.377
21/8/12,234,19,150,PP+Z,Daphnia,mature,,,7.6,6.0,,1.292
21/8/12,234,19,150,PP+Z,Daphnia,mature,,,8.4,6.0,,1.428
21/8/12,234,19,150,PP+Z,Daphnia,imature,,,5.8,6.0,,0.986
21/8/12,234,19,150,PP+Z,Daphnia,mature,,,8.0,6.0,,1.360
21/8/12,234,19,150,PP+Z,Daphnia,imature,,,4.0,6.0,,0.680
21/8/12,234,19,150,PP+Z,Daphnia,imature,,,3.8,6.0,,0.646
21/8/12,234,19,150,PP+Z,Daphnia,imature,,,5.3,6.0,,0.901
21/8/12,234,19,150,PP+Z,Daphnia,mature,,,6.5,6.0,,1.105
21/8/12,234,19,150,PP+Z,Daphnia,imature,,,5.8,6.0,,0.986
21/8/12,234,19,150,PP+Z,Daphnia,mature,,,7.6,6.0,,1.292
21/8/12,234,19,150,PP+Z,Daphnia,imature,,,4.2,6.0,,0.714
21/8/12,234,19,150,PP+Z,Daphnia,imature,,,4.4,6.0,,0.748
21/8/12,234,19,150,PP+Z,Daphnia,imature,,,4.8,6.0,,0.816
21/8/12,234,19,150,PP+Z,Daphnia,imature,,,3.9,6.0,,0.663
21/8/12,234,19,150,PP+Z,Daphnia,imature,,,5.3,6.0,,0.901
21/8/12,234,19,150,PP+Z,Daphnia,imature,,,4.9,6.0,,0.833
21/8/12,234,19,150,PP+Z,Daphnia,mature,,,7.8,6.0,,1.326
21/8/12,234,19,150,PP+Z,Daphnia,mature,,,7.8,6.0,,1.326
21/8/12,234,19,150,PP+Z,Daphnia,mature,,,9.0,6.0,,1.530
21/8/12,234,19,150,PP+Z,Daphnia,mature,,,8.9,6.0,,1.513
21/8/12,234,19,150,PP+Z,Daphnia,mature,,,6.1,6.0,,1.037
21/8/12,234,19,150,PP+Z,Daphnia,mature,,,6.1,6.0,,1.037
21/8/12,234,19,150,PP+Z,Daphnia,imature,,,4.6,6.0,,0.782
21/8/12,234,19,150,PP+Z,Daphnia,imature,,,4.0,6.0,,0.680
21/8/12,234,19,150,PP+Z,Daphnia,mature,,,11.0,6.0,,1.870
21/8/12,234,19,150,PP+Z,Daphnia,mature,,,9.4,6.0,,1.598
21/8/12,234,19,150,PP+Z,Daphnia,imature,,,4.9,6.0,,0.833
21/8/12,234,19,150,PP+Z,Daphnia,imature,,,5.0,6.0,,0.850
21/8/12,234,19,150,PP+Z,Daphnia,imature,,,5.3,6.0,,0.901
21/8/12,234,19,150,PP+Z,Daphnia,imature,,,3.5,6.0,,0.595
21/8/12,234,19,150,PP+Z,Daphnia,mature,,,9.3,6.0,,1.581
21/8/12,234,19,150,PP+Z,Daphnia,mature,,,7.6,6.0,,1.292
21/8/12,234,19,150,PP+Z,Daphnia,mature,,,9.0,6.0,,1.530
28/8/12,241,19,150,PP+Z,cyclopoid,,4B5S,,3.1,6.0,,0.527
28/8/12,241,19,150,PP+Z,cyclopoid,,4B5S,,3.5,6.0,,0.595
28/8/12,241,19,150,PP+Z,cyclopoid,,4B4S,,2.9,6.0,,0.493
28/8/12,241,19,150,PP+Z,cyclopoid,,4B5S,,3.1,6.0,,0.527
28/8/12,241,19,150,PP+Z,cyclopoid,,4B4S,,2.9,6.0,,0.493
28/8/12,241,19,150,PP+Z,cyclopoid,,4B4S,,2.5,6.0,,0.425
28/8/12,241,19,150,PP+Z,cyclopoid,,4B4S,,3.0,6.0,,0.510
28/8/12,241,19,150,PP+Z,cyclopoid,,4B4S,,3.0,6.0,,0.510
28/8/12,241,19,150,PP+Z,cyclopoid,,4B5S,,3.5,6.0,,0.595
28/8/12,241,19,150,PP+Z,cyclopoid,,4B5S,,3.0,6.0,,0.510
28/8/12,241,19,150,PP+Z,cyclopoid,,4B4S,,2.7,6.0,,0.459
28/8/12,241,19,150,PP+Z,cyclopoid,,4B4S,,2.7,6.0,,0.459
28/8/12,241,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,19,150,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,19,150,PP+Z,Daphnia,egg,,,,6.0,,0.000
28/8/12,241,19,150,PP+Z,Daphnia,egg,,,,6.0,,0.000
28/8/12,241,19,150,PP+Z,Daphnia,egg,,,,6.0,,0.000
28/8/12,241,19,150,PP+Z,Daphnia,egg,,,,6.0,,0.000
28/8/12,241,19,150,PP+Z,Daphnia,egg,,,,6.0,,0.000
28/8/12,241,19,150,PP+Z,Daphnia,mature,,,4.5,6.0,,0.765
24/7/12,206,20,350,PP+Z,cyclopoid,,5B5S,,3.3,6.0,,0.561
24/7/12,206,20,350,PP+Z,Daphnia,immature,,,3.0,6.0,,0.510
24/7/12,206,20,350,PP+Z,Daphnia,mature,,,6.0,6.0,,1.020
24/7/12,206,20,350,PP+Z,Daphnia,mature,,,9.0,6.0,w/ eggs,1.530
24/7/12,206,20,350,PP+Z,Daphnia,immature,,,3.8,6.0,,0.646
24/7/12,206,20,350,PP+Z,Daphnia,immature,,,3.7,6.0,,0.629
24/7/12,206,20,350,PP+Z,Daphnia,mature,,,5.7,6.0,,0.969
24/7/12,206,20,350,PP+Z,Daphnia,immature,,,4.2,6.0,,0.714
24/7/12,206,20,350,PP+Z,Daphnia,mature,,,5.5,6.0,,0.935
24/7/12,206,20,350,PP+Z,Daphnia,mature,,,7.2,6.0,,1.224
24/7/12,206,20,350,PP+Z,Daphnia,egg,,,,6.0,,0.000
24/7/12,206,20,350,PP+Z,Daphnia,egg,,,,6.0,,0.000
24/7/12,206,20,350,PP+Z,Daphnia,egg,,,,6.0,,0.000
24/7/12,206,20,350,PP+Z,Daphnia,egg,,,,6.0,,0.000
31/7/12,213,20,350,PP+Z,cyclopoid,,4B3S,,2.5,6.0,,0.425
31/7/12,213,20,350,PP+Z,cyclopoid,,4B3S,,2.8,6.0,,0.476
31/7/12,213,20,350,PP+Z,cyclopoid,,4B3S,,3.0,6.0,,0.510
31/7/12,213,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
31/7/12,213,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
31/7/12,213,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
31/7/12,213,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
31/7/12,213,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
31/7/12,213,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
31/7/12,213,20,350,PP+Z,Daphnia,mature,,,4.5,6.0,,0.765
31/7/12,213,20,350,PP+Z,Daphnia,mature,,,7.1,6.0,,1.207
7/8/12,220,20,350,PP+Z,cyclopoid,,4B5S,,4.5,6.0,,0.765
7/8/12,220,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
7/8/12,220,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
7/8/12,220,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
7/8/12,220,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
7/8/12,220,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
7/8/12,220,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
7/8/12,220,20,350,PP+Z,Daphnia,mature,,,4.3,6.0,,0.731
7/8/12,220,20,350,PP+Z,Daphnia,mature,,,5.0,6.0,,0.850
7/8/12,220,20,350,PP+Z,Daphnia,immature,,,4.5,6.0,,0.765
7/8/12,220,20,350,PP+Z,Daphnia,immature,,,4.2,6.0,,0.714
7/8/12,220,20,350,PP+Z,Daphnia,immature,,,4.1,6.0,,0.697
7/8/12,220,20,350,PP+Z,Daphnia,mature,,,6.0,6.0,,1.020
7/8/12,220,20,350,PP+Z,Daphnia,immature,,,4.4,6.0,,0.748
7/8/12,220,20,350,PP+Z,Daphnia,immature,,,3.9,6.0,,0.663
7/8/12,220,20,350,PP+Z,Daphnia,mature,,,5.0,6.0,,0.850
7/8/12,220,20,350,PP+Z,Daphnia,immature,,,4.6,6.0,,0.782
7/8/12,220,20,350,PP+Z,Daphnia,mature,,,4.9,6.0,,0.833
7/8/12,220,20,350,PP+Z,Daphnia,immature,,,4.3,6.0,,0.731
7/8/12,220,20,350,PP+Z,Daphnia,mature,,,5.2,6.0,,0.884
7/8/12,220,20,350,PP+Z,Daphnia,mature,,,4.7,6.0,,0.799
7/8/12,220,20,350,PP+Z,Daphnia,immature,,,3.6,6.0,,0.612
7/8/12,220,20,350,PP+Z,Daphnia,mature,,,5.8,6.0,,0.986
7/8/12,220,20,350,PP+Z,Daphnia,mature,,,5.3,6.0,,0.901
7/8/12,220,20,350,PP+Z,Daphnia,mature,,,4.9,6.0,,0.833
7/8/12,220,20,350,PP+Z,Daphnia,immature,,,3.6,6.0,,0.612
7/8/12,220,20,350,PP+Z,Daphnia,immature,,,3.3,6.0,,0.561
7/8/12,220,20,350,PP+Z,Daphnia,immature,,,3.6,6.0,,0.612
7/8/12,220,20,350,PP+Z,Daphnia,immature,,,4.8,6.0,,0.816
7/8/12,220,20,350,PP+Z,Daphnia,immature,,,3.5,6.0,,0.595
7/8/12,220,20,350,PP+Z,Daphnia,mature,,,7.0,6.0,,1.190
7/8/12,220,20,350,PP+Z,Daphnia,immature,,,3.9,6.0,,0.663
14/8/12,227,20,350,PP+Z,calanoid,,5B5S,,3.1,6.0,,0.527
14/8/12,227,20,350,PP+Z,cyclopoid,,4B3S,,4.3,6.0,,0.731
14/8/12,227,20,350,PP+Z,Daphnia,immature,,,3.8,6.0,,0.646
14/8/12,227,20,350,PP+Z,Daphnia,mature,,,4.4,6.0,,0.748
14/8/12,227,20,350,PP+Z,Daphnia,mature,,,4.2,6.0,,0.714
14/8/12,227,20,350,PP+Z,Daphnia,mature,,,5.6,6.0,,0.952
14/8/12,227,20,350,PP+Z,Daphnia,immature,,,4.5,6.0,,0.765
14/8/12,227,20,350,PP+Z,Daphnia,immature,,,4.1,6.0,,0.697
14/8/12,227,20,350,PP+Z,Daphnia,mature,,,5.3,6.0,,0.901
14/8/12,227,20,350,PP+Z,Daphnia,immature,,,4.6,6.0,,0.782
14/8/12,227,20,350,PP+Z,Daphnia,immature,,,4.2,6.0,,0.714
14/8/12,227,20,350,PP+Z,Daphnia,mature,,,4.1,6.0,,0.697
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,copepod,egg,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,copepod,egg,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,copepod,egg,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,copepod,egg,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,copepod,egg,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,copepod,egg,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,copepod,egg,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,cyclopoid,adult,,male,3.7,6.0,,0.629
28/8/12,241,20,350,PP+Z,cyclopoid,adult,,male,3.3,6.0,,0.561
28/8/12,241,20,350,PP+Z,cyclopoid,adult,,male,3.6,6.0,,0.612
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
28/8/12,241,20,350,PP+Z,Daphnia,larvae,,,,6.0,,0.000
